_id,MSC,ZAWODNIK,KLUB,SREDNIA,PKT,BON,BIEGI,P3,P2,P1,P0,D,W,U,T,ZW,DOM,WYJAZD,TORA,TORB,TORC,TORD
5ab816aa0b3a2dd84a0c373e,33,Artur Mroczka,Tarnów,1.447368421,92,18,76,13,16,21,26,0,0,0,1,0.171052632,1.525,1.361111111,1.615384615,1.238095238,1.5,1.5
5ab816aa0b3a2dd84a0c373f,34,Oleksandr Loktaev,Zielona Góra,1.444444444,47,5,36,4,16,3,13,1,7,0,0,0.111111111,1.80952381,0.933333333,1.8,1.5,1,1.5
5ab816aa0b3a2dd84a0c3740,35,Rafał Okoniewski,Grudziądz,1.444444444,84,7,63,12,16,16,19,1,0,1,0,0.19047619,2,0.793103448,1.857142857,1.3125,1.210526316,1.5
5ab816aa0b3a2dd84a0c3741,36,Dawid Lampart,Rzeszów,1.432835821,87,9,67,13,14,20,20,0,4,1,0,0.194029851,1.971428571,0.84375,1.823529412,1.315789474,1.117647059,1.5
5ab816aa0b3a2dd84a0c3742,37,Tomasz Jędrzejak,Wrocław,1.402597403,97,11,77,13,17,24,23,0,1,2,0,0.168831169,1.775,1,1.894736842,1.086956522,1.368421053,1.3125
5ab816aa0b3a2dd84a0c3743,38,Andreas Jonsson,Zielona Góra,1.389830508,68,14,59,6,15,20,18,1,0,0,0,0.101694915,1.416666667,1.371428571,1.1,1,1.428571429,1.941176471
5ab816aa0b3a2dd84a0c3744,39,Linus Sundstroem,Gorzów,1.358974359,41,12,39,1,12,14,12,1,0,0,0,0.025641026,1.535714286,0.909090909,1.285714286,1.875,1.5,0.916666667
5ab816aa0b3a2dd84a0c3745,40,Tomas H. Jonasson,Leszno,1.351351351,40,10,37,3,10,11,13,0,1,0,0,0.081081081,1.5625,1.19047619,1,1.625,1.1,1.777777778
5ab816aa0b3a2dd84a0c3746,41,Kacper Gomólski,Toruń,1.271428571,72,17,70,5,18,21,26,1,4,0,0,0.071428571,1.552631579,0.9375,1.5625,0.75,1.15,1.611111111
5ab816aa0b3a2dd84a0c3747,42,Adrian Cyfer,Gorzów,1.238095238,43,9,42,3,8,18,13,1,0,0,0,0.071428571,1.454545455,1,1.555555556,1.1,1.083333333,1.272727273
5ab816aa0b3a2dd84a0c3748,43,Vaclav Milik,Wrocław,1.229508197,59,16,61,3,12,26,20,3,2,0,0,0.049180328,1.578947368,0.652173913,1.571428571,1.583333333,1.1875,0.789473684
5ab816aa0b3a2dd84a0c3749,44,Tobiasz Musielak,Leszno,1.210526316,38,8,38,4,6,14,14,0,1,0,0,0.105263158,1.307692308,1,1.454545455,1.125,1.333333333,0.9
5ab816aa0b3a2dd84a0c374a,45,Krystian Pieszczek,Zielona Góra,1.183333333,62,9,60,7,12,17,24,0,1,0,3,0.116666667,1.214285714,1.15625,1.5,1.277777778,1.153846154,0.545454545
5ab816aa0b3a2dd84a0c374b,46,Tomasz Gapiński,Gorzów,1.181818182,44,8,44,6,7,12,19,0,1,0,0,0.136363636,1.529411765,0.962962963,1.875,1.222222222,0.866666667,1.083333333
5ab816aa0b3a2dd84a0c374c,47,Oskar Fajfer,Toruń,1.171875,59,16,64,5,10,24,25,1,5,0,2,0.078125,1.033333333,1.294117647,1.25,0.866666667,1.588235294,1
5ab816aa0b3a2dd84a0c374d,48,Krystian Rempała,Rzeszów,1.170212766,46,9,47,5,8,15,19,0,1,0,1,0.106382979,1.19047619,1.153846154,1.571428571,0.9,1,1.125
5ab816aa0b3a2dd84a0c374e,49,Artur Czaja,Rzeszów,1.150943396,55,6,53,6,11,15,21,0,1,2,0,0.113207547,1.333333333,1,1.181818182,0.9375,1.636363636,1
5ab816aa0b3a2dd84a0c374f,50,Karol Baran,Rzeszów,1.125,42,3,40,4,8,14,14,0,4,0,2,0.1,1.391304348,0.764705882,1.714285714,0.8,1.416666667,0.727272727
5ab816aa0b3a2dd84a0c3750,51,Daniel Jeleniewski,Grudziądz,1.054054054,30,9,37,4,5,8,20,0,2,1,1,0.108108108,1.307692308,0.454545455,1,1,0.916666667,1.333333333
5ab816aa0b3a2dd84a0c3751,52,Ernest Koza,Tarnów,0.887096774,50,5,62,6,9,14,33,1,4,0,0,0.096774194,1.28125,0.466666667,1.3,0.789473684,0.545454545,0.666666667
5ab816aa0b3a2dd84a0c3752,53,Adrian Gała,Wrocław,0.853658537,26,9,41,1,4,15,21,2,2,0,0,0.024390244,0.941176471,0.791666667,1.1,0.75,0.666666667,0.866666667
5ab816aa0b3a2dd84a0c3753,54,Alex Zgardziński,Zielona Góra,0.75,26,4,40,3,4,9,24,1,1,0,0,0.075,0.681818182,0.833333333,0.625,0.75,0.333333333,1.25
5ab816aa0b3a2dd84a0c3754,55,Marcin Nowak,Grudziądz,0.723404255,33,1,47,2,9,9,27,3,0,0,0,0.042553191,0.727272727,0.72,1,0.928571429,0.625,0.25
5ab816aa0b3a2dd84a0c3755,56,Bartosz Smektała,Leszno,0.716981132,34,4,53,0,7,20,26,1,1,0,0,0.0,0.68,0.75,0.8,0.777777778,0.461538462,0.857142857
5ab816aa0b3a2dd84a0c3756,57,Patryk Dudek,Zielona Góra,2.222222222,34,6,18,6,6,4,2,0,0,0,0,0.333333333,3,1.923076923,1.8,2.2,2.333333333,2.6
5ab816aa0b3a2dd84a0c3757,58,Piotr Świderski,Gorzów,1.2,17,7,20,0,5,7,8,0,1,0,0,0.0,1.454545455,0.888888889,1.75,1.25,1,1
5ab816aa0b3a2dd84a0c3758,59,Peter Ljung,Rzeszów,1.157894737,21,1,19,1,5,8,5,0,0,0,0,0.052631579,0.75,1.454545455,1.25,0.6,1.25,1.5
5ab816aa0b3a2dd84a0c3759,60,Damian Dróżdż,Wrocław,0.8,7,1,10,0,1,5,4,0,0,0,0,0.0,1,0,1,0,0.5,1.25
5ab816aa0b3a2dd84a0c375a,61,Hubert Łęgowik,Grudziądz,0.708333333,14,3,24,0,4,6,14,2,0,0,1,0.0,0.222222222,1,1.2,0.857142857,0.428571429,0.4
5ab816aa0b3a2dd84a0c375b,62,Dominik Kubera,Leszno,0.7,7,0,10,2,0,1,7,0,0,0,0,0.2,0.857142857,0.333333333,2,1,0,0
5ab816aa0b3a2dd84a0c375c,63,Krzysztof Jabłoński,Zielona Góra,0.666666667,7,1,12,1,0,4,7,0,0,0,0,0.083333333,0.875,0.25,0,0.5,0.8,1
5ab816aa0b3a2dd84a0c375d,64,Mirosław Jabłoński,Rzeszów,0.636363636,11,3,22,0,2,7,13,0,5,1,0,0.0,0.625,0.642857143,0.833333333,0.666666667,0.333333333,0.714285714
5ab816aa0b3a2dd84a0c375e,65,Jurica Pavlic,Grudziądz,0.4,4,0,10,0,1,2,7,0,0,0,0,0.0,,0.4,0.5,0,0.333333333,0.666666667
5ab816aa0b3a2dd84a0c375f,66,Arkadiusz Madej,Tarnów,0.323529412,10,1,34,0,2,6,26,0,0,0,1,0.0,0.421052632,0.2,0.4,0,0.454545455,0.363636364
5ab816aa0b3a2dd84a0c3760,67,Mike Trzensiok,Grudziądz,0.25,3,1,16,0,0,3,13,0,2,1,0,0.0,0.222222222,0.285714286,0,,0.166666667,0.5
5ab816aa0b3a2dd84a0c3761,68,Damian Dąbrowski,Tarnów,0.214285714,2,1,14,0,0,2,12,0,0,1,0,0.0,0.3,0,0,0,0.6,0
5ab816aa0b3a2dd84a0c3762,69,Dawid Krzyżanowski,Toruń,0.166666667,1,0,6,0,0,1,5,0,0,1,0,0.0,0,0.333333333,0,0,0,0.5
5ab816aa0b3a2dd84a0c3763,70,Patryk Rolnicki,Tarnów,0.166666667,1,0,6,0,0,1,5,0,0,0,0,0.0,,0.166666667,0,,0,0.5
5ab816aa0b3a2dd84a0c3764,71,Adam Strzelec,Zielona Góra,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,,,,0,
5ab816aa0b3a2dd84a0c3765,72,Łukasz Sówka,Rzeszów,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,,0,,,,0
5ab816aa0b3a2dd84a0c3766,73,Mateusz Rujner,Grudziądz,0.0,0,0,3,0,0,0,3,0,1,0,0,0.0,0,,0,,0,0
5ab816aa0b3a2dd84a0c3767,74,Nikolaj Busk Jakobsen,Wrocław,0.0,0,0,3,0,0,0,3,0,0,0,0,0.0,,0,,0,0,0
5ab816aa0b3a2dd84a0c3768,75,Paweł Wolender,Toruń,0.0,0,0,1,0,0,0,1,0,0,0,0,0.0,,0,,,0,
5ab816aa0b3a2dd84a0c3769,76,Viktor Kulakov,Tarnów,0.0,0,0,2,0,0,0,2,0,0,0,0,0.0,,0,,,0,0
